TI Application Number,SRP Registration Number (Transferred to TI),Program,Premise Last Name,Premise Company,Premise Installation Address (Commercial Only),Premise City,Premise                         Zip,County                      Code,PTO Date (Interconnection Date), Calculated Total System Size ,Customer Type,Interconnection,Third Party Ownership,Project Type,Subsection,EDC Program,Contractor Company,Electric Utility Name,Status,Acceptance Date,Registration Received Date,Completion           Date
NJSTRE1546421893,,Transition Incentive Program,Chein,B&C Industries,738 Schuyler Ave,Lyndhurst,7071,7,,600,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,EVERGREEN ENERGY,PSE&G,Accepted,30/12/2020,4/1/2021,4/7/2022
NJSTRE1545230858,,Transition Incentive Program,NASS,MARLEN HOLDINGS LLC,3349 Rt 138,WALL,7719,17,,600.6,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,UNITED SOLAR LLC,JCP&L,Accepted,15/07/2020,15/07/2020,30/04/2022
NJSTRE1545853686,,Transition Incentive Program,Meisner,HEG Energy LLC c/o The Birch Group,350 Mt Kemble Ave,Morristown,7960,3,,603,Commercial,Behind the Meter,Yes,Net-metered non-residential ground mount,,None,Green Energy Construction & Consulting,JCP&L,Accepted,29/10/2020,4/11/2020,4/5/2022
NJSTRE1547141580,,Transition Incentive Program,Weiss,"West Lake Neptune, LLC",BLK 218.02 LT 612-617 1828 W Lake Ave,Neptune,7753,17,,603.24,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,Geoscape Solar,JCP&L,Accepted,14/06/2021,16/06/2021,16/12/2022
NJSTRE1545942372,,Transition Incentive Program,Perlman,"Prologis, Inc.",111 Interstate Blvd,Jamesburg,8831,11,,603.56,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"EnterSolar, LLC",JCP&L,Accepted,5/11/2020,9/11/2020,9/5/2022
NJSTRE1547066220,,Transition Incentive Program,Kornitas,"Rutgers, The State University of New Jersey",,New Brunswick,8901,11,,605.2,Public University,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Rutgers, The State University of New Jersey",PSE&G,Accepted,7/6/2021,25/06/2021,25/12/2022
NJSTRE1547086787,,Transition Incentive Program,Zhang,Princetell,1980 E State St EXT,HAMILTON TWP MER,8619,12,,605.44,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Geoscape Solar,PSE&G,Accepted,1/6/2021,3/6/2021,3/12/2022
NJSTRE1547015570,,Transition Incentive Program,Kornitas,"Rutgers, The State University of New Jersey",,Newark,7107,9,,618,Public University,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Rutgers, The State University of New Jersey",PSE&G,Accepted,7/6/2021,28/06/2021,28/12/2022
NJSTRE1547004514,,Transition Incentive Program,Davies,Ames Advanced Materials Corp,3900 South Clinton Avenue,South Plainfield,7080,11,,619.2,Commercial,Behind the Meter,No,Net-metered non-residential ground mount,,None,"PlugPV, LLC",PSE&G,Accepted,27/05/2021,3/6/2021,3/12/2022
NJSTRE1546519541,,Transition Incentive Program,Jacobowitz,"Kingsbridge Solar, LLC",140 Centennial Ave,Piscataway Twp,8854,11,,619.2,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Green Power Developers LLC,PSE&G,Accepted,21/01/2021,22/01/2021,22/07/2022
NJSTRE1546984025,,Transition Incentive Program,Brachfeld,9 Entin LLC,9 Entin Rd,Parsippany,7054,3,,623,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Arosa Solar Energy Systems Inc,JCP&L,Accepted,12/5/2021,14/05/2021,14/11/2022
NJSTRE1546980678,,Transition Incentive Program,Perlman,"Prologis, Inc.",140 Carter Dr,Edison,8817,11,,623.3,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"EnterSolar, LLC",PSE&G,Accepted,14/05/2021,14/05/2021,14/11/2022
NJSTRE1546970326,,Transition Incentive Program,Shternboch,Complete care at Willow Creek,1165 Easton Avenue,Somerset,8873,5,,625.95,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Arosa Solar Energy Systems Inc,PSE&G,Accepted,10/5/2021,10/5/2021,10/11/2022
NJSTRE1546970312,,Transition Incentive Program,Shternboch,Complete care at Sherrock,"75 Old Toms River Road,",Brick,8723,18,,627.75,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Arosa Solar Energy Systems Inc,JCP&L,Accepted,10/5/2021,12/5/2021,12/11/2022
NJSTRE1545590649,,Transition Incentive Program,Faber,McKesson Corporation,1 John Henry Dr,Robbinsville Township,8691,12,,629.37,Commercial,Behind the Meter,Yes,Net-metered non-residential ground mount,,None,Borrego Solar Systems Inc,JCP&L,Accepted,9/10/2020,30/10/2020,30/04/2022
NJSTRE1547204317,,Transition Incentive Program,Perlman,"Prologis, Inc.",200 Docks Corner Rd,South Brunswick,8810,11,,634.77,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,EnterSolar,PSE&G,Accepted,28/06/2021,30/06/2021,30/06/2022
NJSTRE1546496194,,Transition Incentive Program,Gonzalez,"Johnson and Johnson Services,Inc",920 US HWY 202,Raritan,8869,5,,634.95,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Advanced Solar Products, Inc.",PSE&G,Accepted,13/01/2021,15/01/2021,15/07/2022
NJSTRE1545017753,NJSRRE1544201118,Transition Incentive Program,Einhorn,"LW SOLAR NJ, LLC",120 Kenyon Drive,Lakewood,8701,18,,637.93,Commercial,Community Solar,Yes,Community Solar,,None,Grid Builders LLC (Solely owned by Nextgrid),JCP&L,Accepted,21/01/2020,9/6/2020,30/04/2022
NJSTRE1546887819,,Transition Incentive Program,Paladino,Belleville Board of Education- High School,,Belleville,7109,9,,639.38,School Public K-12,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"HESP Construction, LLC",PSE&G,Accepted,15/04/2021,19/04/2021,19/10/2022
NJSTRE1546782005,,Transition Incentive Program,Krause,BrySoph Real Estate Holdings 3 LLC,1700 Suckle Highway,Pennsauken,8110,14,,639.91,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"INDEPENDENCE SOLAR, LLC",PSE&G,Accepted,25/03/2021,29/03/2021,29/09/2022
NJSTRE1545017684,NJSRRE1544202337,Transition Incentive Program,Einhorn,"IP SOLAR NJ, LLC","125 Kenyon Drive,Block 16.03, Lot 2.01",Lakewood,8701,18,,641.48,Commercial,Community Solar,Yes,Community Solar,,None,Grid Builders LLC,JCP&L,Accepted,21/01/2020,9/6/2020,30/04/2022
NJSTRE1547079225,,Transition Incentive Program,Kearny,Eastern Propak LLC,800 Ellis Mill Rd,Glassboro,8028,15,,648.37,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Orbit Energy & Power, LLC",AC Electric,Accepted,27/05/2021,1/6/2021,1/12/2022
NJSTRE1547189563,,Transition Incentive Program,Donato,550 Realty Corp,15 Christopher Way,Eatontown,7724,17,,650.15,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,InFEWsion LLC,JCP&L,Accepted,25/06/2021,29/06/2021,29/06/2022
NJSTRE1547150175,,Transition Incentive Program,Alexander,Fairfield Hotel Operators LLC,690 US 46,Fairfield,7004,9,,656.2,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"AEPS Electric, LLC",PSE&G,Accepted,16/06/2021,17/06/2021,17/12/2022
NJSTRE1546949881,,Transition Incentive Program,McCarty,Pequannock Township High School,,Pompton Plains,7444,3,,660.4,School Public K-12,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"Azimuth 180 Solar Electric, LLC",JCP&L,Accepted,12/5/2021,18/05/2021,18/11/2022
NJSTRE1546980192,,Transition Incentive Program,Rodburg,"RTC Properties, Inc.",20 Western Rd,Kearny,7032,8,,664.7,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"AEPS Electric, LLC",PSE&G,Accepted,11/5/2021,18/06/2021,18/12/2022
NJSTRE1547177829,,Transition Incentive Program,Levitas,Productive Plastics,103 W Park Dr.,Mount Laurel Township,8054,13,,676.72,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Geoscape Solar,PSE&G,Accepted,23/06/2021,24/06/2021,24/12/2022
NJSTRE1547066273,,Transition Incentive Program,Kornitas,"Rutgers, The State University of New Jersey",,New Brunswick,8901,11,,678,Public University,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Rutgers, The State University of New Jersey",PSE&G,Accepted,7/6/2021,25/06/2021,25/12/2022
NJSTRE1547173574,,Transition Incentive Program,Quinn,QG3 LLC,426 Case Boulevard,Flemington,8610,12,,683.52,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Public Service Solar,JCP&L,Accepted,21/06/2021,23/06/2021,23/12/2022
NJSTRE1546949932,,Transition Incentive Program,Posillico,P.C. RICHARD & SON,2 Germak Drive,Carteret,7008,11,,687.24,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Pfister Energy, Inc.",PSE&G,Accepted,5/5/2021,6/5/2021,6/11/2022
NJSTRE1545943973,,Transition Incentive Program,Perlman,"Prologis, Inc.",1005 W Middlesex Ave,Woodbridge,7064,11,,693,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"EnterSolar, LLC",PSE&G,Accepted,5/11/2020,9/11/2020,9/5/2022
NJSTRE1546437191,,Transition Incentive Program,Cohen,100-200 CCC LLC,100 Century Parkway,Mount Laurel,8054,13,,696.15,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"INDEPENDENCE SOLAR, LLC",PSE&G,Accepted,7/1/2021,19/01/2021,19/07/2022
NJSTRE1547066303,,Transition Incentive Program,Powell,VCC Lawnside Business Park I Urban Renewal LLC,121 Walter A Gaines Way,Lawnside,8045,14,,699.6,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"TerraSol Energies, Inc.",PSE&G,Accepted,26/05/2021,26/05/2021,26/11/2022
NJSTRE1546335309,,Transition Incentive Program,Conti,Mazza Recycling Services,3230 Shafto Road,Tinton Falls,7753,17,,700.88,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,InFEWsion LLC,JCP&L,Accepted,8/12/2020,14/12/2020,14/06/2022
NJSTRE1546404698,,Transition Incentive Program,Griffin,Digital Realty,100 Delawanna Ave,Clifton,7014,6,,706.32,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Core Development Group,PSE&G,Accepted,31/12/2020,4/1/2021,4/7/2022
NJSTRE1546808440,,Transition Incentive Program,Anderson,Jewish Home & Rehab Center,10 Link Dr.,Rockleigh,7647,7,,710.55,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Sunrise Solar Solutions, LLC",Orange Rockland Electric,Accepted,7/4/2021,11/5/2021,11/11/2022
NJSTRE1545017690,NJSRRE1544201299,Transition Incentive Program,Einhorn,"LW SOLAR NJ, LLC",180 Lehigh Ave,Lakewood,8701,18,,711,Commercial,Community Solar,Yes,Community Solar,,None,Grid Builders LLC (Solely owned by Nextgrid),JCP&L,Accepted,21/01/2020,9/6/2020,30/04/2022
NJSTRE1547108383,,Transition Incentive Program,Brennan,Barnegat Township School District,,Barnegat,8005,18,,711.9,School Public K-12,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"Dan Russo Electrical Contractors, LLC",JCP&L,Accepted,4/6/2021,8/6/2021,8/12/2022
NJSTRE1547087938,,Transition Incentive Program,Shelley,The William Paterson University of New Jersey,,Wayne,7474,6,,719.82,Public University,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,Trane U.S. Inc.,PSE&G,Accepted,1/6/2021,4/6/2021,4/12/2022
NJSTRE1546695017,,Transition Incentive Program,Lepore,Passaic County Admin Bldg,,Passaic,7470,6,,724.68,Municipality,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Onyx Development Group,PSE&G,Accepted,9/3/2021,11/3/2021,11/9/2022
NJSTRE1546552360,,Transition Incentive Program,Mcguckin,"Mobius Solar L, LLC",5 Paragon Drive,Montvale,7646,7,,726.75,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Genforce Power Inc.,Orange Rockland Electric,Accepted,27/01/2021,29/01/2021,29/07/2022
NJSTRE1546651628,,Transition Incentive Program,Blew,North Hunderdon Board of Education,,Glen Gardner,8826,4,,729,School Public K-12,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"Advanced Solar Products, Inc.",JCP&L,Accepted,17/02/2021,18/02/2021,18/08/2022
NJSTRE1546922347,,Transition Incentive Program,Chakravarthi,Selective Insurance Company of America,40 Wantage Avenue,Branchville,7890,1,,729,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Sol CES Projects, LLC",JCP&L,Accepted,30/04/2021,3/5/2021,3/11/2022
NJSTRE1547014081,,Transition Incentive Program,Pantirer,Equinox 360,100-120 Rt 3 Service Rd Retail,East Rutherford Boro,7073,7,,740.96,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Geoscape Solar,PSE&G,Accepted,20/05/2021,24/05/2021,24/11/2022
NJSTRE1546986996,,Transition Incentive Program,Virdi,Virdi real estate holdings llc,377 Hoes Lane,Piscataway,8554,13,,744.48,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,Solar Cents LLC,PSE&G,Accepted,13/05/2021,17/05/2021,17/11/2022
NJSTRE1547108195,,Transition Incentive Program,Drennan,Englewood Lab,20 Campus Drive,Totowa,7512,6,,744.8,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Solar Cents LLC,PSE&G,Accepted,4/6/2021,7/6/2021,7/12/2022
NJSTRE1547173647,,Transition Incentive Program,Ghuman,"American Cargo Solutions, LLC",403 Dultys Lane,Burlington,8016,13,,749.83,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,InFEWsion LLC,PSE&G,Accepted,22/06/2021,28/06/2021,28/12/2022
NJSTRE1545515575,,Transition Incentive Program,Slunt,Montville Township Public Schools,,Montville,7045,3,,756.4,School Public K-12,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Solar Landscape,JCP&L,Accepted,24/09/2020,25/09/2020,30/04/2022
NJSTRE1545063773,NJSRRE1541064338,Transition Incentive Program,Borer,Trustees of Princeton University,,Princeton,8544,12,,760.96,Private University,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"EDF Renewables Distributed Solutions, Inc.",PSE&G,Accepted,31/05/2019,18/06/2019,30/04/2022
NJSTRE1547160503,,Transition Incentive Program,Perlman,"Prologis, Inc.",400 Kennedy Drive,Sayreville,8872,11,,771.04,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,EnterSolar,JCP&L,Accepted,16/06/2021,18/06/2021,18/12/2022
NJSTRE1546935858,,Transition Incentive Program,Shelley,The William Paterson University of New Jersey,,Wayne,7474,6,,781.74,Public University,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,Trane U.S. Inc.,PSE&G,Accepted,30/04/2021,24/05/2021,24/11/2022
NJSTRE1546377250,,Transition Incentive Program,Perrotta,"Louis Vuitton North America, Inc.",200 Ridge Road,Piscataway,8854,11,,785.4,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,REC Solar Commercial Corp,PSE&G,Accepted,16/01/2021,22/01/2021,22/07/2022
NJSTRE1546519649,,Transition Incentive Program,Jacobowitz,"Perryville Solar, LLC",53 Frontage Rd,Hampton,8827,4,,792,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Green Power Developers LLC,JCP&L,Accepted,21/01/2021,22/01/2021,22/07/2022
NJSTRE1547079661,,Transition Incentive Program,Peake,Atlantic Health System,,Morristown,7960,3,,794.88,Non Profit,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Tore Electric Co Inc.,JCP&L,Accepted,31/05/2021,10/6/2021,10/12/2022
NJSTRE1545294041,,Transition Incentive Program,Perlman,"Prologis, Inc.",25 S Middlesex Avenue,Monroe Township,8831,11,,795.41,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"EnterSolar, LLC",JCP&L,Accepted,13/07/2020,20/07/2020,30/04/2022
NJSTRE1546552353,,Transition Incentive Program,Mcguckin,"Mobius Solar I, LLC",150 College Road West,Plainsboro Township,8540,11,,796.88,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Genforce Power Inc.,PSE&G,Accepted,27/01/2021,28/01/2021,28/07/2022
NJSTRE1547015199,,Transition Incentive Program,Kornitas,"Rutgers, The State University of New Jersey",,Newark,7103,9,,797.2,Public University,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Rutgers, The State University of New Jersey",PSE&G,Accepted,7/6/2021,28/06/2021,28/12/2022
NJSTRE1547015150,,Transition Incentive Program,Kornitas,"Rutgers, The State University of New Jersey",,New Brunswick,8901,11,,799.2,Public University,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Rutgers, The State University of New Jersey",PSE&G,Accepted,7/6/2021,18/06/2021,18/12/2022
NJSTRE1545382147,NJSRRE1540402175,Transition Incentive Program,Stubbs,1400 Rahway Urban Renewal LLC,1400 Randolph Avenue,Woodbridge,7001,11,,800.08,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"Dynamic Energy Solutions, LLC",PSE&G,Accepted,14/03/2019,14/03/2019,30/04/2022
NJSTRE1547144855,,Transition Incentive Program,Mazzella,The Merion Corporation,1301 Route 130 South,Cinnaminson,8077,13,,800.11,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,SolareAmerica,PSE&G,Accepted,15/06/2021,18/06/2021,18/12/2022
NJSTRE1546006995,,Transition Incentive Program,Vanderhelm,Walmart Inc.,4900 US Hwy 9,Howell,7731,17,,805.8,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"AEPS Electric, LLC",JCP&L,Accepted,1/12/2020,2/12/2020,2/6/2022
NJSTRE1546006596,,Transition Incentive Program,Vanderhelm,Walmart Inc.,2100 88th Street,North Bergen,7047,8,,810.54,Commercial,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,"Solar Energy Systems, LLC",PSE&G,Accepted,1/12/2020,2/12/2020,2/6/2022
NJSTRE1546370750,,Transition Incentive Program,Middleman,SMRG Enterprises Inc,907 Pleasant Valley Ave STE 1,Mount Laurel Twp,8054,13,,816.48,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"National Energy Partners, LLC",PSE&G,Accepted,14/12/2020,16/12/2020,16/06/2022
NJSTRE1545851164,,Transition Incentive Program,Scott,Jersey Shore Arena,1215 Wyckoff Rd,Wall Twp,7727,17,,819.2,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Amergy Solar Inc,JCP&L,Accepted,29/10/2020,30/10/2020,30/04/2022
NJSTRE1546774833,,Transition Incentive Program,Shelley,The William Paterson University of New Jersey,,Wayne,7474,6,,820.01,Public University,Behind the Meter,Yes,Net-metered non-residential rooftop and canopy,,None,Trane U.S. Inc.,PSE&G,Accepted,22/03/2021,25/03/2021,25/09/2022
NJSTRE1545426189,,Transition Incentive Program,Perlman,"Prologis, Inc.",30 Tower Road,South Brunswick,8810,11,,822.36,Commercial,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,"EnterSolar, LLC",PSE&G,Accepted,10/8/2020,14/08/2020,30/04/2022
NJSTRE1545382897,NJSRRE1541891817,Transition Incentive Program,Rizzo,Black Horse Pike Regional School District,,Blackwood,8012,14,,822.75,School Other,Behind the Meter,No,Net-metered non-residential rooftop and canopy,,None,Solar Landscape,AC Electric,Accepted,28/08/2019,3/9/2019,30/04/2022
